accuracy,f1_score_0,f1_score_1,avg_loss
0.48732394366197185,0.042105263157894736,0.65,0.6944368018230922
0.5830985915492958,0.6605504587155964,0.45985401459854014,0.6917281469828646
0.48732394366197185,0.061855670103092786,0.6472868217054264,0.6933986286042442
0.48169014084507045,0.0,0.6501901140684411,0.6934303587591144
0.48169014084507045,0.0,0.6501901140684411,0.6934612987746656
